network_family,industry,shock_attribute,supplier_count,alternative_supplier_count,port_count,alternative_port_count,factory_count,warehouse_count,distribution_center_count,network_depth,network_edge_count,network_node_count,supplier_concentration,port_dependency,single_point_of_failure,average_route_distance_km,critical_route_distance_km,alternate_route_distance_km,average_supplier_reliability,minimum_supplier_reliability,average_supplier_availability,average_capacity_utilization,maximum_capacity_utilization,factory_capacity_utilization,warehouse_capacity_utilization,inventory_days,safety_stock_days,shock_type_encoded,shock_severity,shock_duration_days,affected_node_importance,affected_capacity_change_pct,affected_availability_change_pct,affected_congestion_change_pct,affected_supply_percent,affected_production_percent,additional_transit_days,additional_transport_cost_pct,alternate_route_available,alternate_route_count,alternate_route_delay_days,alternate_route_cost_increase_pct,rerouted_supply_percent,usd_inr,crude_price,commodity_price,inflation_rate,freight_index,cost_impact_pct,delay_days,risk_score
industrial_equipment_ahmedabad,Industrial Equipment,transit_time_days,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,60.0,75.0,0.0,365.0,910.0,910.0,0.93,0.92,0.935,72.6,85.0,85.0,78.0,28.0,9.25,1.0,0.0,8.03,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,25.0,82.63,81.38,101.55,5.34,137.37,3.17,0.1,5.4
industrial_equipment_ahmedabad,Industrial Equipment,congestion,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,60.0,75.0,0.0,365.0,910.0,910.0,0.93,0.92,0.935,72.6,85.0,85.0,78.0,28.0,9.25,3.0,0.632,20.96,0.93,44.23,31.59,63.18,31.59,50.94,8.61,37.91,0.0,0.0,8.61,37.91,0.0,86.2,90.94,93.93,4.54,94.97,29.08,8.9,50.2
synth_21,Construction,congestion,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,591.07,1182.14,1182.14,0.88,0.88,0.956,78.34,86.52,70.15,78.34,20.21,7.34,0.0,0.756,4.66,1.0,52.95,37.82,75.65,37.82,19.56,2.29,45.39,0.0,0.0,2.29,45.39,0.0,84.9,82.88,108.4,6.03,117.64,25.38,4.2,47.6
synth_23,Construction,transit_time_days,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,1.0,0.0,12.68,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,82.4,73.65,106.73,5.66,125.3,2.1,0.0,4.6
automotive_chennai,Automotive,severity,2.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,60.0,85.0,1.0,2198.57,920.0,920.0,0.94,0.92,0.925,80.2,88.0,88.0,82.0,13.5,4.5,4.0,0.339,60.35,0.6,33.91,33.91,16.95,16.95,33.91,10.23,11.87,0.0,0.0,10.23,11.87,0.0,85.9,89.88,103.7,4.32,130.88,16.19,12.6,56.9
synth_15,Aerospace,severity,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,5.0,0.339,23.45,0.75,33.85,33.85,16.93,16.93,33.85,3.97,11.85,0.0,0.0,3.97,11.85,0.0,86.27,85.39,99.5,4.17,127.56,15.04,5.7,32.0
synth_18,Energy,transit_time_days,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,67.89,0.0,0.0,593.38,1526.99,1526.99,0.884,0.854,0.883,72.0,82.0,82.0,70.0,19.0,7.33,0.0,0.0,32.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.79,81.7,98.33,6.41,153.6,4.08,0.0,5.4
synth_7,Chemicals,availability,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,0.0,0.791,45.1,1.0,67.28,79.15,31.66,39.57,79.15,17.85,27.7,0.0,0.0,17.85,27.7,0.0,83.13,83.28,108.9,4.43,96.25,25.56,23.1,75.4
synth_21,Construction,severity,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,591.07,1182.14,1182.14,0.88,0.88,0.956,78.34,86.52,70.15,78.34,20.21,7.34,0.0,0.652,57.64,1.0,65.24,65.24,32.62,32.62,65.24,18.8,22.83,0.0,0.0,18.8,22.83,0.0,83.28,93.12,111.5,4.65,93.46,22.15,22.9,69.2
synth_30,Plastics,reliability,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,56.66,0.0,0.0,574.88,1536.37,1536.37,0.844,0.791,0.883,72.0,82.0,82.0,70.0,22.8,7.33,2.0,0.0,57.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,50.0,84.15,86.39,106.08,5.3,133.84,3.2,0.0,5.9
industrial_equipment_coimbatore,Industrial Equipment,severity,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,65.0,75.0,0.0,279.17,785.0,785.0,0.935,0.92,0.945,72.8,84.0,84.0,76.0,26.0,8.5,2.0,0.1,2.25,0.5,10.0,10.0,5.0,5.0,1.25,0.11,3.5,0.0,0.0,0.11,3.5,0.0,82.54,85.03,97.06,5.32,105.61,3.51,0.6,7.6
synth_5,Chemicals,reliability,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,573.23,1146.47,1146.47,0.93,0.93,0.876,80.44,83.03,83.03,80.44,10.93,8.86,0.0,0.277,16.0,1.0,23.56,27.72,11.09,13.86,24.64,2.22,9.7,0.0,0.0,2.22,9.7,0.0,82.33,104.99,91.91,7.55,132.05,13.9,3.1,29.7
synth_18,Energy,congestion,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,67.89,0.0,0.0,593.38,1526.99,1457.96,0.884,0.854,0.883,72.0,82.0,82.0,70.0,19.0,7.33,4.0,0.452,4.18,0.6,31.64,22.6,45.2,1.55,9.45,0.98,22.21,1.0,3.0,0.98,22.21,42.09,83.41,92.78,119.46,4.92,122.01,17.37,1.6,22.0
synth_9,Food Processing,severity,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,308.11,616.22,616.22,0.956,0.956,0.951,89.09,89.69,89.69,89.09,21.96,11.37,0.0,0.578,16.1,0.6,57.78,57.78,28.89,57.78,51.7,4.65,20.22,0.0,0.0,4.65,20.22,0.0,86.5,78.43,104.02,6.37,118.94,21.23,8.7,55.8
pharma_hyderabad,Pharmaceuticals,reliability,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,70.0,70.0,0.0,1812.86,6530.0,6530.0,0.9,0.89,0.935,74.4,84.0,84.0,76.0,31.5,11.0,0.0,0.806,58.44,0.6,68.47,80.56,32.22,13.4,80.56,0.0,0.0,1.0,2.0,0.0,0.0,21.54,84.68,75.96,106.21,4.95,129.83,17.84,1.4,30.1
pharma_gujarat,Pharmaceuticals,severity,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,65.0,80.0,0.0,309.17,1025.0,715.0,0.935,0.92,0.95,72.6,82.0,82.0,74.0,27.5,10.0,0.0,0.232,20.19,0.6,23.19,23.19,11.59,0.0,23.19,0.0,0.0,1.0,3.0,0.0,0.0,59.72,83.54,95.62,104.31,3.8,123.78,9.16,0.0,10.5
synth_12,Food Processing,congestion,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1140.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,0.0,0.477,7.8,0.6,33.38,23.84,47.68,3.92,20.66,1.06,20.49,1.0,4.0,1.06,20.49,54.15,81.47,83.19,110.02,5.21,145.58,20.65,0.2,22.6
automotive_pune,Automotive,severity,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,65.0,85.0,0.0,186.67,585.0,595.0,0.92,0.9,0.92,75.6,86.0,86.0,75.0,15.0,4.75,2.0,0.433,4.14,0.5,43.27,43.27,21.64,0.42,9.94,0.0,0.0,1.0,3.0,0.0,0.0,42.43,81.65,66.54,104.76,4.32,80.19,4.98,0.3,7.8
synth_16,Aerospace,capacity,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1020.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,4.0,0.641,61.17,0.6,64.13,51.31,38.48,32.07,64.13,19.61,22.45,0.0,0.0,19.61,22.45,0.0,83.15,89.9,91.87,5.49,130.56,24.32,22.7,70.2
synth_18,Energy,capacity,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,67.89,0.0,0.0,593.38,1526.99,1526.99,0.884,0.854,0.883,72.0,82.0,82.0,70.0,19.0,7.33,0.0,0.395,12.02,0.6,39.5,31.6,23.7,0.0,26.38,0.0,0.0,1.0,4.0,0.0,0.0,4.31,83.39,80.79,91.24,6.0,112.03,6.54,0.0,10.8
synth_2,Textiles,transit_time_days,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,64.97,0.0,0.0,480.97,1024.87,1024.87,0.82,0.79,0.883,72.0,82.0,82.0,70.0,20.8,7.33,4.0,0.0,34.28,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,50.0,83.43,74.18,95.39,5.93,104.04,0.5,0.0,4.7
synth_12,Food Processing,reliability,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1140.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,0.0,0.312,7.58,0.6,26.48,31.16,12.46,0.0,13.13,0.5,8.57,1.0,4.0,0.5,8.57,57.91,79.34,86.66,93.33,5.77,126.42,11.41,0.5,15.3
industrial_equipment_ahmedabad,Industrial Equipment,transport_cost,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,60.0,75.0,0.0,365.0,910.0,910.0,0.93,0.92,0.935,72.6,85.0,85.0,78.0,28.0,9.25,2.0,0.464,61.43,0.5,0.0,0.0,0.0,23.2,46.4,14.25,62.64,0.0,0.0,14.25,62.64,0.0,83.95,78.68,99.56,5.48,82.48,35.93,16.0,55.7
synth_30,Plastics,availability,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,56.66,0.0,0.0,574.88,1536.37,1536.37,0.844,0.791,0.883,72.0,82.0,82.0,70.0,22.8,7.33,0.0,0.522,2.0,0.6,44.41,52.24,20.9,1.52,5.8,0.0,0.0,1.0,4.0,0.0,0.0,10.89,87.16,80.43,102.51,5.79,165.38,6.78,0.0,12.3
synth_16,Aerospace,availability,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1020.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,2.0,0.0,58.62,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,50.0,82.76,85.18,112.4,4.99,130.03,3.88,0.0,7.1
synth_20,Energy,availability,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1020.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,4.0,0.546,13.81,0.6,46.37,54.55,21.82,27.28,50.21,3.77,19.09,0.0,0.0,3.77,19.09,0.0,81.42,101.18,91.73,5.2,106.37,20.42,4.3,38.4
synth_17,Energy,transit_time_days,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,382.13,764.27,764.27,0.824,0.824,0.933,77.02,81.19,81.19,77.02,28.15,5.99,2.0,0.148,23.36,0.5,5.9,5.9,8.86,7.38,14.76,3.79,9.59,0.0,0.0,3.79,9.59,0.0,80.5,83.5,101.28,3.99,82.66,7.22,4.5,19.5
consumer_goods_delhi,Consumer Goods,capacity,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,65.0,85.0,0.0,225.83,720.0,720.0,0.925,0.91,0.94,76.6,86.0,86.0,78.0,17.0,6.0,3.0,0.48,33.56,0.91,48.04,38.43,28.82,24.02,48.04,8.06,16.81,0.0,0.0,8.06,16.81,0.0,84.46,80.28,102.98,5.1,105.78,16.57,9.3,44.8
synth_32,Plastics,reliability,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1140.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,0.0,0.393,6.34,0.6,33.41,39.3,15.72,0.0,13.85,0.5,8.57,1.0,4.0,0.5,8.57,56.06,85.44,89.58,100.92,4.98,108.17,13.01,0.0,15.2
consumer_goods_mumbai,Consumer Goods,capacity,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,60.0,80.0,0.0,265.0,495.0,495.0,0.915,0.9,0.93,76.2,85.0,85.0,80.0,16.5,5.5,2.0,0.0,5.07,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,50.0,82.43,75.55,95.2,5.07,101.75,0.5,0.8,3.9
synth_28,Heavy Machinery,severity,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1020.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,0.0,0.117,62.69,0.6,11.73,11.73,5.87,0.0,11.73,0.0,0.0,1.0,4.0,0.0,0.0,47.95,84.35,70.32,99.53,5.99,84.75,2.53,0.4,6.5
synth_10,Food Processing,availability,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,64.86,0.0,0.0,558.6,968.86,968.86,0.831,0.768,0.883,72.0,82.0,82.0,70.0,22.28,7.33,0.0,0.655,10.59,1.0,55.68,65.51,26.2,32.75,38.54,3.47,22.93,0.0,0.0,3.47,22.93,0.0,80.55,83.56,102.52,3.85,143.71,19.77,4.1,38.8
synth_13,Aerospace,transport_cost,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,570.49,1140.99,1140.99,0.922,0.922,0.95,72.37,77.89,77.89,72.37,12.32,10.9,0.0,0.0,9.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.96,70.46,103.5,5.1,129.77,2.06,0.1,7.3
synth_8,Chemicals,capacity,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1080.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,0.0,0.387,59.22,0.6,38.73,30.99,23.24,0.0,38.73,0.2,2.86,1.0,4.0,0.2,2.86,43.22,84.81,92.86,89.91,6.6,97.64,14.0,1.1,22.3
synth_19,Energy,severity,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,0.0,0.464,2.78,0.6,46.44,46.44,23.22,46.44,7.19,0.65,16.25,0.0,0.0,0.65,16.25,0.0,83.43,90.52,102.16,5.87,86.73,10.92,2.5,33.4
industrial_equipment_ahmedabad,Industrial Equipment,transit_time_days,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,60.0,75.0,0.0,365.0,910.0,910.0,0.93,0.92,0.935,72.6,85.0,85.0,78.0,28.0,9.25,1.0,0.0,32.87,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,75.0,81.07,89.1,105.09,4.51,75.0,1.94,0.2,3.8
industrial_equipment_coimbatore,Industrial Equipment,severity,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,65.0,75.0,0.0,279.17,785.0,785.0,0.935,0.92,0.945,72.8,84.0,84.0,76.0,26.0,8.5,4.0,0.36,5.59,0.6,35.98,35.98,17.99,17.99,7.19,1.01,12.59,0.0,0.0,1.01,12.59,0.0,83.93,86.94,87.45,7.43,78.16,8.47,0.1,15.9
synth_27,Heavy Machinery,congestion,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,0.0,0.229,4.24,0.6,16.01,11.44,22.88,22.88,5.38,0.63,13.73,0.0,0.0,0.63,13.73,0.0,82.65,84.56,101.92,4.78,139.37,9.93,2.0,23.3
synth_9,Food Processing,transport_cost,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,308.11,616.22,616.22,0.956,0.956,0.951,89.09,89.69,89.69,89.09,21.96,11.37,3.0,0.0,11.04,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.39,79.09,116.91,5.52,132.83,2.87,0.0,4.2
pharma_gujarat,Pharmaceuticals,transit_time_days,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,65.0,80.0,0.0,309.17,1025.0,1025.0,0.935,0.92,0.95,72.6,82.0,82.0,74.0,27.5,10.0,3.0,0.0,8.78,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.19,74.46,98.31,4.76,127.56,2.28,0.2,3.0
synth_17,Energy,transport_cost,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,382.13,764.27,764.27,0.824,0.824,0.933,77.02,81.19,81.19,77.02,28.15,5.99,0.0,0.0,16.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.47,97.05,98.28,6.25,121.49,5.53,0.0,9.6
synth_5,Chemicals,congestion,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,573.23,1146.47,1146.47,0.93,0.93,0.876,80.44,83.03,83.03,80.44,10.93,8.86,3.0,0.695,6.09,0.9,48.65,34.75,69.51,34.75,38.72,2.75,41.7,0.0,0.0,2.75,41.7,0.0,83.48,74.77,93.15,5.16,99.08,25.19,5.2,53.9
synth_25,Heavy Machinery,severity,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,740.94,1481.89,1481.89,0.947,0.947,0.881,74.7,80.77,80.77,74.7,29.71,5.94,0.0,0.155,29.22,1.0,15.54,15.54,7.77,7.77,15.54,2.27,5.44,0.0,0.0,2.27,5.44,0.0,81.36,65.53,108.49,5.13,130.94,6.88,3.0,17.0
synth_5,Chemicals,severity,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,573.23,1146.47,1146.47,0.93,0.93,0.876,80.44,83.03,83.03,80.44,10.93,8.86,0.0,0.505,46.01,1.0,50.49,50.49,25.25,25.25,50.49,11.62,17.67,0.0,0.0,11.62,17.67,0.0,83.67,85.86,112.16,6.05,130.18,19.29,15.7,65.5
consumer_goods_delhi,Consumer Goods,availability,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,65.0,85.0,0.0,225.83,720.0,720.0,0.925,0.91,0.94,76.6,86.0,86.0,78.0,17.0,6.0,5.0,0.529,12.82,0.6,45.0,52.94,21.18,26.47,37.7,3.39,18.53,0.0,0.0,3.39,18.53,0.0,84.46,83.75,113.57,5.68,100.56,16.74,4.0,34.6
synth_21,Construction,reliability,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,591.07,1182.14,1182.14,0.88,0.88,0.956,78.34,86.52,70.15,78.34,20.21,7.34,2.0,0.0,2.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.99,82.56,104.31,5.64,109.18,0.96,0.2,3.0
electronics_hyderabad,Electronics,capacity,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,70.0,75.0,0.0,1519.29,5255.0,5255.0,0.91,0.88,0.935,72.0,82.0,82.0,70.0,20.0,7.0,0.0,0.862,4.22,0.6,86.16,68.93,51.7,15.37,20.2,0.0,0.0,1.0,2.0,0.0,0.0,20.95,83.19,71.89,94.95,5.28,134.59,8.82,0.0,18.1
synth_19,Energy,capacity,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,2.0,0.0,2.86,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,84.8,89.61,93.01,6.21,75.0,2.01,0.8,4.8
pharma_gujarat,Pharmaceuticals,capacity,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,65.0,80.0,0.0,309.17,1025.0,1025.0,0.935,0.92,0.95,72.6,82.0,82.0,74.0,27.5,10.0,1.0,0.167,2.0,0.6,16.66,13.33,10.0,0.0,1.85,0.0,0.0,1.0,3.0,0.0,0.0,18.83,82.99,68.47,103.05,5.82,107.35,1.22,-0.0,3.0
synth_30,Plastics,transport_cost,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,56.66,0.0,0.0,574.88,1536.37,1536.37,0.844,0.791,0.883,72.0,82.0,82.0,70.0,22.8,7.33,4.0,0.0,43.84,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,50.0,82.99,84.97,100.21,5.14,100.55,1.31,0.2,6.7
synth_9,Food Processing,capacity,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,308.11,616.22,616.22,0.956,0.956,0.951,89.09,89.69,89.69,89.09,21.96,11.37,0.0,0.54,32.16,0.6,54.02,43.22,32.41,54.02,54.02,8.69,18.91,0.0,0.0,8.69,18.91,0.0,79.45,88.72,113.91,6.47,124.53,19.91,12.6,60.2
synth_13,Aerospace,transport_cost,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,570.49,1140.99,1140.99,0.922,0.922,0.95,72.37,77.89,77.89,72.37,12.32,10.9,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.69,79.03,98.63,5.35,135.13,2.63,0.0,4.8
synth_20,Energy,severity,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1080.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,0.0,0.224,22.11,0.6,22.39,22.39,11.2,0.0,22.39,0.2,2.86,1.0,4.0,0.2,2.86,46.08,82.4,82.86,106.95,5.36,127.1,9.86,0.3,11.9
synth_7,Chemicals,reliability,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,0.0,0.585,41.26,1.0,49.69,58.46,23.38,29.23,58.46,12.06,20.46,0.0,0.0,12.06,20.46,0.0,83.57,70.11,102.21,6.38,141.79,21.8,15.0,61.1
synth_25,Heavy Machinery,transit_time_days,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,740.94,1481.89,1481.89,0.947,0.947,0.881,74.7,80.77,80.77,74.7,29.71,5.94,0.0,0.0,30.58,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.73,90.62,100.59,5.68,127.68,4.63,0.0,5.4
synth_30,Plastics,severity,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,56.66,0.0,0.0,574.88,1536.37,1536.37,0.844,0.791,0.883,72.0,82.0,82.0,70.0,22.8,7.33,0.0,0.23,14.16,0.6,22.99,22.99,11.49,0.0,18.09,0.0,0.0,1.0,4.0,0.0,0.0,27.6,82.25,76.37,91.47,5.54,103.28,4.52,0.0,6.3
synth_21,Construction,severity,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,591.07,1182.14,1182.14,0.88,0.88,0.956,78.34,86.52,70.15,78.34,20.21,7.34,3.0,0.807,45.16,0.9,80.69,80.69,40.35,40.35,80.69,18.22,28.24,0.0,0.0,18.22,28.24,0.0,82.51,80.47,99.32,5.62,154.68,29.88,23.3,80.2
synth_29,Plastics,transport_cost,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,297.02,594.03,594.03,0.844,0.844,0.94,82.64,90.61,90.61,82.64,12.75,6.73,0.0,0.0,20.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.13,77.85,91.63,5.62,95.14,2.71,0.1,5.0
synth_32,Plastics,capacity,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1080.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,2.0,0.0,5.66,0.5,0.0,0.0,0.0,0.0,0.0,0.2,2.86,1.0,4.0,0.2,2.86,50.0,82.68,86.27,104.57,7.59,127.74,4.12,0.0,3.9
synth_25,Heavy Machinery,availability,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,740.94,1481.89,1481.89,0.947,0.947,0.881,74.7,80.77,80.77,74.7,29.71,5.94,0.0,0.825,20.5,0.6,70.15,82.53,33.01,82.53,82.53,8.46,28.89,0.0,0.0,8.46,28.89,0.0,80.11,88.49,112.81,6.64,136.43,30.77,14.1,71.6
consumer_goods_mumbai,Consumer Goods,reliability,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,60.0,80.0,0.0,265.0,495.0,495.0,0.915,0.9,0.93,76.2,85.0,85.0,80.0,16.5,5.5,1.0,0.628,7.76,0.6,53.41,62.83,25.13,4.77,27.1,0.0,0.0,1.0,3.0,0.0,0.0,15.6,84.45,79.35,104.35,4.87,123.52,7.97,0.5,13.4
synth_27,Heavy Machinery,capacity,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,0.0,0.202,9.09,1.0,20.22,16.18,12.13,10.11,10.21,0.92,7.08,0.0,0.0,0.92,7.08,0.0,79.0,87.48,109.13,4.67,140.49,8.28,2.1,18.7
synth_29,Plastics,reliability,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,297.02,594.03,594.03,0.844,0.844,0.94,82.64,90.61,90.61,82.64,12.75,6.73,0.0,0.81,43.79,0.6,68.84,80.99,32.4,80.99,80.99,17.73,28.35,0.0,0.0,17.73,28.35,0.0,82.57,88.68,99.77,5.52,109.54,27.29,30.9,88.7
