ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
0x5500,HYDRES17DEL01,27.0,4.8,17.451976,78.385883,17.491976,78.425883,26-03-2022,15:10,15:25,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,25
0x3517,CHENRES15DEL03,36.0,4.8,13.026286,80.275235,13.056286,80.305235,01-03-2022,18:10,18:20,Windy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,27
0x690a,COIMBRES12DEL01,38.0,4.6,11.000762,76.981876,11.110762,77.091876,14-03-2022,22:10,22:15,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,23
0x1bc6,RANCHIRES02DEL02,20.0,4.7,0.0,0.0,0.05,0.05,30-03-2022,18:55,19:05,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,26
0x2024,JAPRES11DEL03,31.0,5.0,26.90294,75.793007,26.93294,75.823007,01-03-2022,17:35,17:50,Windy,Medium,1,Meal,scooter,0.0,No,Metropolitian,32
0x913c,INDORES06DEL03,21.0,4.7,22.728163,75.884212,22.758163,75.914212,15-03-2022,21:40,21:50,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,23
0x62c6,JAPRES03DEL01,32.0,4.6,26.913483,75.803139,26.953483,75.843139,26-03-2022,16:10,16:20,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25
0x88c1,SURRES04DEL03,28.0,4.8,21.173493,72.801953,21.263493,72.891953,27-03-2022,19:50,20:05,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,19
0x4982,VADRES16DEL02,37.0,4.5,0.0,0.0,0.05,0.05,01-03-2022,20:15,20:30,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29
0xae38,RANCHIRES08DEL01,35.0,4.3,23.353783,85.326967,23.423783,85.396967,16-03-2022,0.833333333,20:15,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,40
0x151d,PUNERES01DEL02,26.0,5.0,18.569156,73.774723,18.619156,73.824723,07-03-2022,17:55,18:05,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,17
0x24e7,MYSRES18DEL01,25.0,4.6,12.337928,76.617889,12.447928,76.727889,23-03-2022,20:10,20:25,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Urban,25
0x2266,RANCHIRES20DEL01,21.0,4.7,23.39925,85.390464,23.46925,85.460464,23-03-2022,23:10,23:15,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,25
0x17ff,BANGRES17DEL01,34.0,4.2,12.972532,77.608179,12.982532,77.618179,11-03-2022,08:20,08:35,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,32
0xc93,CHENRES15DEL02,38.0,4.5,13.026286,80.275235,13.076286,80.325235,17-03-2022,22:25,22:30,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,19
0xa705,MUMRES08DEL01,28.0,4.7,19.065838,72.832658,19.175838,72.942658,02-03-2022,22:15,22:30,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20
0x858f,MYSRES06DEL02,22.0,4.8,12.323994,76.626167,12.373994,76.676167,30-03-2022,22:20,22:30,Sandstorms,Low,2,Meal,motorcycle,0.0,,Urban,10
0xd72,HYDRES17DEL02,,,17.451976,78.385883,17.581976,78.515883,06-04-2022,21:55,22:05,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,29
0x25a3,MUMRES19DEL02,25.0,4.8,19.131141,72.813074,19.21114,72.893074,27-03-2022,23:35,23:40,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,21
0x8f67,CHENRES06DEL01,36.0,5.0,13.054347,80.257221,13.094347,80.297221,26-03-2022,14:20,14:35,Sunny,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,22
0x42a9,INDORES09DEL03,37.0,4.3,22.725835,75.887648,22.785835,75.947648,30-03-2022,21:45,0.916666667,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,32
0x9f2f,MYSRES16DEL01,25.0,4.5,12.316967,76.603067,12.386967,76.673067,04-04-2022,21:15,21:25,Stormy,Jam,1,Snack,scooter,1.0,No,Urban,26
0x7b90,VADRES16DEL01,30.0,4.7,0.0,0.0,0.01,0.01,09-03-2022,10:20,10:25,Cloudy,Low,2,Snack,motorcycle,0.0,No,Urban,18
0x84fe,COIMBRES010DEL02,20.0,4.8,11.003008,76.97544,11.083009,77.05544,12-03-2022,22:30,22:35,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,27
0x5b3c,MUMRES15DEL03,21.0,4.8,19.176269,72.836721,19.266269,72.926721,31-03-2022,17:25,17:40,Sunny,Medium,2,Buffet,scooter,0.0,,Metropolitian,12
0xd295,KOLRES13DEL03,36.0,4.8,22.553227,88.353273,22.583227,88.383273,15-02-2022,17:30,17:40,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,18
0xb1c3,PUNERES08DEL03,35.0,4.7,18.53408,73.89852,18.56408,73.92852,03-03-2022,1,24:10:00,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,28
0xacf0,MUMRES17DEL02,25.0,4.9,19.121999,72.908493,19.171999,72.958493,05-04-2022,18:50,19:05,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,25
0xdd75,AGRRES09DEL01,37.0,4.9,0.0,0.0,0.11,0.11,14-02-2022,21:45,0.916666667,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,46
0x148f,PUNERES16DEL02,23.0,4.7,18.536718,73.830327,18.556718,73.850327,03-03-2022,09:55,10:05,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Urban,15
0xd13f,KNPRES05DEL03,24.0,4.8,26.479108,80.315042,26.539108,80.375042,11-02-2022,21:50,0.916666667,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,30
0xa3d2,MUMRES16DEL02,33.0,4.2,19.120083,72.907385,19.200083,72.987385,20-03-2022,0.875,21:10,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,43
0x57aa,INDORES15DEL01,20.0,4.6,22.760072,75.892574,22.830072,75.962574,06-04-2022,17:15,17:30,Stormy,Medium,2,Snack,motorcycle,0.0,No,Urban,25
0x48a3,HYDRES12DEL02,39.0,4.4,17.429585,78.392621,17.479585,78.442621,03-04-2022,23:55,24:10:00,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23
0x4629,JAPRES02DEL03,28.0,4.9,26.914142,75.805704,27.054142,75.945704,20-03-2022,19:20,19:35,Stormy,Jam,2,Drinks,scooter,1.0,No,Urban,28
0xc2e4,ALHRES03DEL02,24.0,4.8,25.451517,81.832616,25.501517,81.882616,15-02-2022,19:45,19:55,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,15
0x2326,BANGRES07DEL01,,,12.978453,77.643685,12.988453,77.653685,05-03-2022,,09:25,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15
0x815,VADRES08DEL02,,,0.0,0.0,0.02,0.02,01-03-2022,,08:45,,,3,Drinks,motorcycle,0.0,No,Metropolitian,19
0x9d4c,COIMBRES05DEL03,25.0,4.7,11.022169,76.999594,11.082169,77.059594,17-03-2022,22:40,22:50,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,11
0xa184,PUNERES16DEL02,24.0,4.6,18.536718,73.830327,18.586718,73.880327,17-03-2022,23:45,23:50,Windy,Low,2,Meal,motorcycle,0.0,No,Urban,14
0x9c9a,COIMBRES02DEL01,33.0,4.4,11.022477,76.995667,11.092477,77.065667,14-03-2022,21:30,21:45,Windy,Jam,1,Meal,motorcycle,0.0,No,Urban,43
0x6cb8,JAPRES16DEL02,36.0,4.5,26.849596,75.800512,26.929596,75.880512,31-03-2022,20:15,20:20,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,43
0xa248,CHENRES010DEL03,31.0,3.8,13.066762,80.251865,13.156762,80.341865,20-03-2022,21:55,0.916666667,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,31
0xa6eb,INDORES07DEL01,37.0,4.4,22.722634,75.886959,22.762634,75.926959,30-03-2022,12:15,12:25,Stormy,High,0,Drinks,motorcycle,1.0,No,Semi-Urban,49
0x9c43,COIMBRES02DEL03,22.0,4.6,11.022477,76.995667,11.082477,77.055667,09-03-2022,20:15,20:20,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,20
0x9075,JAPRES08DEL03,24.0,4.9,26.910262,75.783013,26.970262,75.843013,03-04-2022,19:50,19:55,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,22
0xcdda,GOARES12DEL02,23.0,4.8,15.516833,73.768172,15.646833,73.898172,16-02-2022,18:10,18:20,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,24
0x9b38,INDORES11DEL02,38.0,4.9,22.751234,75.88949,22.881234,76.01949,29-03-2022,23:15,23:25,Stormy,Low,2,Meal,electric_scooter,1.0,No,Urban,16
0x1190,INDORES20DEL02,39.0,4.3,22.732225,75.874765,22.812225,75.954765,02-04-2022,21:25,21:40,Stormy,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,47
0xb673,SURRES09DEL02,28.0,4.5,21.175975,72.795503,21.255975,72.875503,20-03-2022,21:10,21:15,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,24
0x5a53,COIMBRES13DEL02,32.0,4.6,11.003669,76.976494,11.023669,76.996494,01-04-2022,10:50,11:05,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,18
0x3eb2,VADRES15DEL02,27.0,4.6,0.0,0.0,0.13,0.13,04-04-2022,20:50,20:55,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,20
0x1bb2,HYDRES08DEL03,36.0,5.0,17.438263,78.397865,17.468263,78.427865,11-03-2022,18:35,18:50,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,16
0xba20,INDORES16DEL02,25.0,4.6,22.744648,75.894377,22.764648,75.914377,13-03-2022,08:10,08:25,Fog,Low,2,Snack,motorcycle,1.0,No,Urban,19
0x319b,PUNERES02DEL01,22.0,4.6,18.55144,73.804855,18.62144,73.874855,04-04-2022,17:40,17:45,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,28
0x7921,SURRES20DEL02,30.0,4.7,21.15276,72.778059,21.28276,72.908059,04-03-2022,22:10,22:25,Sunny,Low,1,Snack,scooter,1.0,No,Urban,24
0x9eb1,HYDRES02DEL02,34.0,4.9,17.41233,78.449654,17.46233,78.499654,05-03-2022,23:30,23:45,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,16
0x7a9e,MYSRES13DEL02,32.0,4.6,12.310972,76.659264,12.390972,76.739264,27-03-2022,18:50,0.791666667,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Urban,42
0x219b,HYDRES02DEL01,38.0,3.6,17.41233,78.449654,17.52233,78.559654,10-03-2022,18:35,18:50,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,36
0x273b,MUMRES14DEL01,33.0,4.9,19.1813,72.836191,19.1913,72.846191,03-03-2022,08:15,08:30,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25
0xd980,DEHRES16DEL03,35.0,4.1,30.342509,78.061187,30.372509,78.091187,15-02-2022,17:45,17:55,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,33
0x7b4,JAPRES05DEL03,28.0,4.7,26.905287,75.794592,27.045287,75.934592,29-03-2022,19:10,19:25,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,40
0x752a,INDORES11DEL03,29.0,4.6,22.751234,75.88949,22.781234,75.91949,01-03-2022,17:35,17:40,Sandstorms,Medium,2,Drinks,scooter,,No,Metropolitian,20
0xa857,CHENRES04DEL01,26.0,4.8,13.02978,80.208812,13.06978,80.248812,03-03-2022,16:10,16:15,Windy,Medium,1,Buffet,motorcycle,1.0,No,Urban,20
0x201d,MUMRES06DEL02,33.0,4.6,19.055831,72.833984,19.105831,72.883984,05-03-2022,20:35,20:50,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,25
0xaea4,RANCHIRES01DEL02,28.0,4.8,23.416792,85.316842,23.466792,85.366842,19-03-2022,23:25,23:40,Cloudy,Low,1,Drinks,scooter,0.0,No,Urban,11
0x7f0c,BANGRES19DEL02,24.0,4.9,12.914264,77.6784,12.994264,77.7584,06-04-2022,17:50,17:55,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,35
0x94ec,JAPRES02DEL03,23.0,4.6,26.914142,75.805704,27.004142,75.895704,31-03-2022,18:25,18:40,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,30
0x5494,PUNERES19DEL01,23.0,4.8,18.563934,73.915367,18.673935,74.025367,27-03-2022,20:40,20:55,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21
0x80a4,HYDRES04DEL03,32.0,4.3,17.411028,78.329645,17.471028,78.389645,26-03-2022,21:35,21:40,Windy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,43
0x8323,BANGRES08DEL01,36.0,4.8,12.906229,77.596791,12.946229,77.636791,05-04-2022,13:40,13:55,Stormy,High,2,Buffet,scooter,0.0,No,Metropolitian,26
0x88a2,RANCHIRES08DEL03,32.0,4.9,23.353783,85.326967,23.413783,85.386967,05-03-2022,23:15,23:25,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,16
0x4645,SURRES03DEL02,28.0,4.6,21.186884,72.793616,21.316884,72.923616,02-03-2022,21:15,21:20,Windy,Jam,2,Buffet,scooter,1.0,No,Urban,29
0x278a,RANCHIRES16DEL02,27.0,4.9,23.371292,85.327872,23.451292,85.407872,16-03-2022,0.791666667,19:10,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,17
0x5e35,MYSRES20DEL03,37.0,4.7,12.337978,76.616792,12.427978,76.706792,16-03-2022,19:55,20:10,Cloudy,Jam,1,Buffet,scooter,2.0,No,Metropolitian,49
0xa67c,BANGRES11DEL01,29.0,4.6,12.934365,77.616155,13.004365,77.686155,06-03-2022,17:25,17:35,Stormy,Medium,2,Meal,scooter,1.0,No,Urban,18
0x9b69,SURRES13DEL02,30.0,4.6,21.170096,72.789122,21.220096,72.839122,13-03-2022,22:40,22:55,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16
0x5b16,HYDRES11DEL03,32.0,4.7,17.430448,78.418213,17.460448,78.448213,05-04-2022,19:55,20:05,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,31
0xabb5,CHENRES11DEL01,21.0,4.6,13.064181,80.236442,13.074181,80.246442,15-03-2022,10:55,11:10,Fog,Low,2,Drinks,scooter,0.0,No,Urban,11
0x7cf1,HYDRES09DEL02,35.0,4.6,17.431668,78.408321,17.481668,78.458321,03-03-2022,22:15,22:30,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24
0xa508,MYSRES14DEL02,37.0,4.4,0.0,0.0,0.02,0.02,19-03-2022,09:20,09:25,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25
0x4b1c,RANCHIRES14DEL02,32.0,4.3,0.0,0.0,0.05,0.05,15-03-2022,20:55,21:05,Stormy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,35
0xbdfb,VADRES06DEL02,37.0,4.8,22.31279,73.170283,22.36279,73.220283,13-03-2022,23:20,23:35,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,18
0xd98d,DEHRES06DEL03,39.0,4.7,30.361281,78.068022,30.451281,78.158022,18-02-2022,19:50,20:05,Fog,Jam,2,Meal,electric_scooter,2.0,No,Metropolitian,39
0x7076,RANCHIRES13DEL01,28.0,5.0,23.374989,85.335486,23.444989,85.405486,04-03-2022,0.875,21:15,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38
0x8c8b,VADRES11DEL02,23.0,4.7,22.308096,73.167753,22.388096,73.247753,29-03-2022,0.75,18:15,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,36
0x66a7,SURRES16DEL01,38.0,4.6,21.160437,72.774209,21.200437,72.814209,21-03-2022,12:35,12:50,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,26
0x925f,MUMRES18DEL01,27.0,4.9,19.1093,72.825451,19.1193,72.835451,07-03-2022,10:10,10:20,Fog,Low,1,Meal,scooter,0.0,No,Urban,12
0x2138,INDORES18DEL01,25.0,4.6,22.753839,75.897429,22.863838,76.007429,18-03-2022,23:20,23:35,Stormy,Low,2,Snack,scooter,0.0,No,Urban,15
0xbff3,GOARES17DEL03,24.0,4.5,15.496162,73.825364,15.556162,73.885364,17-02-2022,19:35,19:40,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,10
0x8957,COIMBRES09DEL03,22.0,4.7,11.008638,76.984311,11.068638,77.044311,01-03-2022,18:35,18:45,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,16
0xcb64,LUDHRES07DEL03,34.0,4.3,0.0,0.0,0.06,0.06,17-02-2022,22:40,22:45,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28
0xd2ec,GOARES18DEL03,31.0,4.8,15.49395,73.827423,15.58395,73.917423,16-02-2022,18:40,18:50,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,28
0x1fbf,SURRES19DEL03,30.0,4.7,21.149669,72.772629,21.239669,72.862629,29-03-2022,18:40,18:55,Cloudy,Medium,0,Snack,motorcycle,1.0,Yes,Metropolitian,47
0xc9a3,GOARES03DEL03,26.0,5.0,15.574828,73.766883,15.664828,73.856883,16-02-2022,20:50,20:55,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,27
0x358f,SURRES07DEL01,23.0,4.6,21.170798,72.790489,21.280798,72.900489,04-04-2022,19:30,19:45,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30
0x5206,MUMRES20DEL02,38.0,4.5,19.103249,72.846749,19.183249,72.926749,02-04-2022,0.75,18:15,Stormy,Medium,1,Snack,motorcycle,1.0,No,,26
0x526f,MYSRES04DEL01,25.0,4.6,12.3085,76.665808,12.3485,76.705808,07-03-2022,16:20,16:35,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29
0xaf08,INDORES02DEL03,23.0,4.9,22.651847,75.881991,22.741847,75.971991,06-04-2022,22:50,0.958333333,Sunny,Low,0,Buffet,motorcycle,,No,Metropolitian,26
0x954d,INDORES08DEL01,31.0,4.7,22.725748,75.898497,22.795748,75.968497,25-03-2022,0.958333333,23:10,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,28
0x16d0,CHENRES14DEL01,36.0,4.4,13.026279,80.174568,13.136279,80.284568,29-03-2022,21:55,22:05,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,36
0x6f86,JAPRES20DEL02,32.0,5.0,26.956431,75.776649,27.006431,75.826649,28-03-2022,19:15,19:25,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,43
0x19f1,CHENRES09DEL02,31.0,5.0,13.044694,80.26147,13.094694,80.31147,07-03-2022,0.958333333,23:15,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,18
0x79f0,PUNERES02DEL01,22.0,4.8,18.55144,73.804855,18.62144,73.874855,31-03-2022,17:15,17:25,Sunny,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,16
0x11c1,BANGRES09DEL02,21.0,4.8,12.934179,77.615797,13.064179,77.745797,20-03-2022,23:50,23:55,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Urban,28
0xa83f,MUMRES010DEL02,22.0,4.7,19.003517,72.82765,19.083517,72.90765,27-03-2022,17:50,18:05,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,21
0x4197,HYDRES02DEL01,30.0,4.9,17.41233,78.449654,17.48233,78.519654,06-03-2022,20:30,20:35,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,40
0x35ae,BANGRES20DEL03,30.0,4.7,12.972161,77.596014,13.062161,77.686014,16-03-2022,17:20,17:30,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,21
0xcfbb,ALHRES06DEL01,29.0,5.0,0.0,0.0,0.07,0.07,12-02-2022,20:20,20:25,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28
0x281c,CHENRES08DEL03,37.0,4.9,13.022394,80.242439,13.082394,80.302439,15-03-2022,22:15,22:30,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,12
0x2e88,RANCHIRES08DEL03,38.0,5.0,23.353783,85.326967,23.383783,85.356967,13-03-2022,0.75,18:10,Sandstorms,Medium,1,Buffet,scooter,,No,Metropolitian,31
0x907,RANCHIRES08DEL01,23.0,4.8,23.353783,85.326967,23.423783,85.396967,20-03-2022,23:40,23:45,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,15
0x55c3,JAPRES09DEL01,39.0,4.8,26.911378,75.789034,27.021378,75.899034,27-03-2022,23:55,24:05:00,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19
0xb91a,BANGRES04DEL02,39.0,4.1,12.98041,77.640489,13.11041,77.770489,20-03-2022,18:55,0.791666667,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,35
0x91df,JAPRES16DEL01,33.0,4.6,26.849596,75.800512,26.889596,75.840512,01-03-2022,14:55,0.625,Windy,High,1,Buffet,motorcycle,1.0,No,Urban,30
0xbc69,HYDRES16DEL01,33.0,4.7,17.440827,78.393391,17.480827,78.433391,28-03-2022,13:45,13:50,Sunny,High,0,Buffet,motorcycle,0.0,No,Urban,22
0x448e,CHENRES19DEL01,31.0,5.0,12.986047,80.218114,12.996047,80.228114,21-03-2022,11:10,11:25,Fog,High,1,Buffet,motorcycle,1.0,No,Urban,36
0xb4c4,MUMRES15DEL01,25.0,4.8,19.176269,72.836721,19.286269,72.946721,12-03-2022,18:25,18:30,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28
0x5a1d,JAPRES16DEL03,27.0,4.6,26.849596,75.800512,26.879596,75.830512,17-03-2022,23:35,23:50,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,17
0x8f15,BANGRES16DEL02,20.0,4.7,13.029198,77.570997,13.079198,77.620997,03-04-2022,23:40,23:55,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23
0xdaa9,AURGRES02DEL01,30.0,4.0,0.0,0.0,0.11,0.11,18-02-2022,18:15,18:25,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,36
0xaca6,COIMBRES20DEL01,32.0,5.0,10.994136,76.963303,11.104136,77.073303,27-03-2022,17:25,17:30,Stormy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,42
0x6670,SURRES08DEL03,27.0,4.8,21.173343,72.792731,21.203343,72.822731,30-03-2022,17:50,18:05,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27
0x8da0,RANCHIRES010DEL01,39.0,4.7,23.354422,85.3329,23.394422,85.3729,28-03-2022,16:20,16:30,Windy,Medium,1,Drinks,motorcycle,1.0,No,Urban,26
0xc94c,KOCRES05DEL02,36.0,4.2,9.970717,76.285447,10.020717,76.335447,13-02-2022,17:40,17:55,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,31
0xd73b,KNPRES02DEL01,35.0,4.7,26.471617,80.313564,26.511617,80.353564,15-02-2022,16:25,16:30,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,32
0x18c2,RANCHIRES09DEL02,,,23.351058,85.325731,23.371058,85.345731,26-03-2022,,11:40,Stormy,High,1,Buffet,scooter,0.0,No,Urban,21
0x6845,RANCHIRES04DEL01,32.0,5.0,23.359033,85.325347,23.469033,85.435347,10-03-2022,23:25,23:30,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,25
0xdfe1,KOCRES03DEL02,23.0,4.9,10.020683,76.310631,10.150683,76.440631,12-02-2022,22:15,22:20,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,11
0x480b,BANGRES12DEL03,26.0,4.9,12.939496,77.625999,12.969496,77.655999,05-04-2022,0.791666667,19:05,Stormy,Medium,2,Snack,scooter,0.0,No,Metropolitian,21
0x2dda,MYSRES06DEL01,23.0,4.7,12.323994,76.626167,12.433994,76.736167,23-03-2022,22:15,22:20,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,22
0x74ec,VADRES12DEL01,28.0,4.8,0.0,0.0,0.04,0.04,03-03-2022,16:40,16:50,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29
0x95d4,JAPRES12DEL02,38.0,4.7,26.902908,75.792934,26.982908,75.872934,16-03-2022,20:30,20:45,Cloudy,Jam,1,Snack,scooter,0.0,No,Metropolitian,37
0x7d8d,MYSRES05DEL01,29.0,4.6,12.323978,76.627961,12.393978,76.697961,16-03-2022,1,24:10:00,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22
0x58ed,HYDRES010DEL02,27.0,4.7,17.428294,78.404423,17.448294,78.424423,09-03-2022,11:40,11:45,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,22
0xb06d,MUMRES02DEL03,34.0,4.7,19.221315,72.862381,19.281315,72.922381,03-04-2022,0.916666667,22:10,Stormy,Jam,1,Drinks,scooter,1.0,No,Urban,28
0x9bd4,SURRES18DEL01,35.0,3.8,21.149834,72.778666,21.259834,72.888666,25-03-2022,21:35,21:50,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,32
0x3739,MYSRES06DEL03,21.0,4.7,12.323994,76.626167,12.413994,76.716167,06-03-2022,20:45,20:55,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Urban,15
0x857a,BANGRES05DEL02,29.0,4.7,12.970324,77.645748,13.100324,77.775748,20-03-2022,22:25,22:30,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,12
0xbd08,PUNERES15DEL02,39.0,4.5,18.636215,73.751081,18.686215,73.801081,03-03-2022,0.791666667,19:10,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,16
0x3d18,COIMBRES17DEL03,26.0,4.9,11.026117,76.944652,11.116117,77.034652,14-03-2022,20:40,20:45,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,29
0xa97a,HYDRES02DEL01,22.0,4.6,17.41233,78.449654,17.45233,78.489654,05-04-2022,0.625,15:15,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,28
0x532d,RANCHIRES010DEL01,33.0,4.9,23.354422,85.3329,23.424422,85.4029,29-03-2022,19:40,19:55,Fog,Jam,1,Snack,scooter,0.0,No,Urban,49
0xa95c,SURRES19DEL01,31.0,4.8,21.149669,72.772629,21.159669,72.782629,03-04-2022,10:50,10:55,Windy,Low,1,Meal,scooter,1.0,No,Urban,25
0x4bf4,SURRES15DEL01,35.0,3.7,21.160522,72.771477,21.230522,72.841477,14-03-2022,20:35,20:50,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,43
0x7fa8,HYDRES05DEL01,34.0,4.3,17.433809,78.386744,17.543809,78.496744,10-03-2022,20:40,20:50,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,44
0xddc9,AURGRES06DEL03,20.0,5.0,19.874449,75.360232,19.964449,75.450232,14-02-2022,20:15,20:30,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,28
